MOLUSCOS,Berberechos cocidos,48,11.3,0,0.3,0,Berberechos cocidos
MOLUSCOS,Caracoles,77,16,2,1.4,0,Caracoles
MOLUSCOS,mejillones cocidos dia,89,14.8,3,2,0,mejillones cocidos dia
MOLUSCOS,Mejillones en escabeche,77,11,2,2.5,0,Mejillones en escabeche
CRUSTACEOS Y OTROS PRODUCTOS,Sucedaneo caviar,118,14,0,6.5,0,Sucedaneo caviar
CRUSTACEOS Y OTROS PRODUCTOS,palitos de cangrejo,110,5.5,21,1,0,"palitos de cangrejo 12,5 gr palito"
CRUSTACEOS Y OTROS PRODUCTOS,gamba pelada,40,8.1,0.9,0.4,0,gamba pelada
CRUSTACEOS Y OTROS PRODUCTOS,gamba,94,18,1.5,1.8,0,gamba 5 gr pelada
CRUSTACEOS Y OTROS PRODUCTOS,Gamba blanca,109,24.5,0.9,0.8,0,Gamba blanca 12 gr unidad
CRUSTACEOS Y OTROS PRODUCTOS,Langostino,108,24.3,0.9,0.8,0,Langostino 25-35gr
ACEITES,Girasol,882,0,0,99.8,0,Girasol
ACEITES,Oliva,880,0,0.2,99.6,0,Oliva
ACEITES,mantequilla,734,0.7,0,83.2,0,mantequilla
ACEITES,margarina baja en calorias,362,1.6,0.4,40,0,margarina baja en calorias
ACEITES,margarina vegetal,709,0.2,0.4,80,0,margarina vegetal
CHOCOLATES,chocolate con leche,511,9.2,54.1,31.5,0,chocolate con leche
CHOCOLATES,chocolate nestle,530,6.5,58,31.1,0,chocolate nestle
AZCUARES,azucar,399,0,99.8,0,0,azucar
FECULAS,pure de patata,353,6.9,79.8,0.7,0,pure de patata
CEREALES Y DERIVADOS,all-bran,249,15.1,44.9,3.4,0,allbran
CEREALES Y DERIVADOS,ALLBRAN CHOCO,397,10,64,9,0,ALLBRAN CHOCO
CEREALES Y DERIVADOS,avena,352,11.72,55.7,7.09,0,avena 1 cuch son 7gr
CEREALES Y DERIVADOS,croisant,486,7.8,44,30.5,0,croisant 31 gr pequeño
CEREALES Y DERIVADOS,cereales arroz trigo integral,375,16,74,1,0,cereales arroz y trigo integral
CEREALES Y DERIVADOS,arroz integral,350,7.25,74.1,2.2,0,arroz integral 30 gr cucharada sopera
CEREALES Y DERIVADOS,arroz,342,6.8,77.7,0.6,0,arroz 35 gr son 1/4 de taza
CEREALES Y DERIVADOS,arroz cocido,87,2,19.5,0.2,0,arroz cocido
CEREALES Y DERIVADOS,bollycao,415,7.7,55.4,11.8,0,bollycao
CEREALES Y DERIVADOS,bollo de leche,302,9,53,6,0,bollo de leche
CEREALES Y DERIVADOS,bollo suizo,363,10,42.5,17,0,bollo suizo
CEREALES Y DERIVADOS,cornflakes,348,7.2,79.7,0.6,0,cornflakes 40 gr son 1 y 1/2 taza
CEREALES Y DERIVADOS,churros,379,5,26.4,28.2,0,churros
CEREALES Y DERIVADOS,lasaña ,139,6.3,10.3,7.9,0,lasaña carne y bechamel congelada
CEREALES Y DERIVADOS,sobaos,456,5.3,47.6,26.4,0,sobados 39 gr por racion
CEREALES Y DERIVADOS,pan de hamburguesa,279,9,48.2,4.9,0,pan de hamburguesa 55 gr
CEREALES Y DERIVADOS,pan bimbo,86,2.7,16.2,1.7,0,pan bimbo 27gr
CEREALES Y DERIVADOS,pan bimbo integral,267,9,47,3,0,pan bimbo integral 27gr renanada
CEREALES Y DERIVADOS,pan blanco,232,7.6,47.8,1.2,0,pan blanco
CEREALES Y DERIVADOS,pan integral de centeno,194,6.8,40.8,1.2,0,pan integral de centeno
CEREALES Y DERIVADOS,pan tostado,299,10.1,59.2,2.5,0,pan tostado 10gr
CEREALES Y DERIVADOS,pasta cocida,113,4,18.2,2.9,0,pasta cocida
CEREALES Y DERIVADOS,macarrones,351,12.3,69.9,2.8,0,macarrones
CEREALES Y DERIVADOS,nigiri,68,5,9,1,0,nigiri
CEREALES Y DERIVADOS,espaguettis,351,12.3,69.9,2.8,0,espaguettis
LEGUMBRES,garbanzos,292,19.8,48.6,3.4,0,garbanzos 35 gr 1/4 taza
LEGUMBRES,guisantes verde,90,6.9,11.3,0.9,0,guisante verde
LEGUMBRES,judias blancas,279,21.3,47.8,1.6,0,judias blancas
LEGUMBRES,lentejas,301,23.5,52,1.4,0,lentejas 40 gr 1/4 taza
LEGUMBRES,lata lentejas litoral,128,5.9,8.7,7.7,0,lata lentejas litoral 430gr
LEGUMBRES,lentejas cocidas,83,7.4,13.4,0.4,0,lentejas cocidas
TUBERCOLOS,patatas fritas en rodajas,507,5.5,40.6,39.4,0,patatas fritas en rodajas
TUBERCOLOS,patatas fritas matutano,209,2.3,25.2,11,0,patatas fritas matutano
TUBERCOLOS,pure de patata hecho,74,0.7,10.1,3.1,0,pure de patata 133 gr
VERDURAS Y SETAS,ajetes,29,2.19,3.26,0.29,0,ajetes
VERDURAS Y SETAS,judias verdes,36.42,2.37,4.2,0.58,0,judias verdes
VERDURAS Y SETAS,esparragos blancos,18.79,1.875,1.5,0.3,0,esparragos blancos 20 gr
VERDURAS Y SETAS,Esparragos de lata,12,1.9,1,0.3,0,Esparragos de lata
VERDURAS Y SETAS,palmito ,43.2,2.8,8,0,0,palmito 35 gr
VERDURAS Y SETAS,repollo,32,1.7,4.1,0.45,0,repollo 200gr
HORTALIZAS DE FRUTO,Alcaparras,24,2.2,3.8,0,0,Alcaparras
HORTALIZAS DE FRUTO,asadilla pimiento rojo,55,1.6,10,0.6,0,asadilla de pimientos rojos 180 gr
HORTALIZAS DE FRUTO,Berenjena,15,1.2,2.7,0.2,0,Berenjena
HORTALIZAS DE FRUTO,Calabacin,15,1.6,2.9,0.4,0,Calabacin
HORTALIZAS DE FRUTO,Calabaza,23,1.1,4.8,0.1,0,Calabaza
HORTALIZAS DE FRUTO,gazpacho,34.3,0.1,1.6,2.8,0,gazpacho
HORTALIZAS DE FRUTO,Guisantes congelados,77,5.2,13.7,0.4,0,Guisantes congelados
HORTALIZAS DE FRUTO,Maiz hervido,82,2.5,14,1.4,0,Maiz (140gr/lata)
HORTALIZAS DE FRUTO,Habas,72,5.6,11.7,0.6,0,Habas
HORTALIZAS DE FRUTO,Judias verdes,31,2.4,5.3,0.2,0,Judias verdes
HORTALIZAS DE FRUTO,Pepinillos en vinagre,117,0.4,31.8,0.3,0,Pepinillos en vinagre
HORTALIZAS DE FRUTO,Pepino,11,0.6,2.1,0.2,0,Pepino 125 gr
HORTALIZAS DE FRUTO,Pimiento piquillo,35,1.6,5,0.6,0,Pimiento piquillo  20 gr
HORTALIZAS DE FRUTO,Pimiento rojo,27,0.9,6.4,0.2,0,Pimiento rojo 180 gr
HORTALIZAS DE FRUTO,salmorejo,38,0.9,5.9,1.1,0,salmorejo
HORTALIZAS DE FRUTO,Pimiento verde,18,1.2,3.2,0.3,0,Pimiento verde 180 gr
HORTALIZAS DE FRUTO,Tomate,18,1,3.5,0.2,0,Tomate 150 GR UNIDAD
HORTALIZAS DE FRUTO,Zumo de tomate,17,0.8,3.4,0,0,Zumo de tomate
HORTALIZAS BULBOSAS,soja,16,0.9,2.2,0.4,0,soja 10 gr cuch sopera
HORTALIZAS BULBOSAS,zanahoria rayada,24,0.6,5.3,0.1,0,zanahoria tiras 12gr cuch sopera
FRUTAS,Aguacate,205,1.9,0.4,23.5,0,Aguacate 200 gr
FRUTAS,albaricoque seco,283,3.39,62.64,0.51,0,albaricoque seco 30 gr
FRUTAS,Arandanos,33,0.7,6.5,0.6,0,Arandanos
FRUTAS,Frambuesas,35,1.3,6.9,0.3,0,Frambuesas
FRUTAS,granada,77,0.69,16.1,0.6,0,granada 320 gr
FRUTAS,Higos,60,1.3,12.9,0.5,0,Higos
FRUTAS,Higos secos,239,3.5,54,1.3,0,Higos secos
FRUTAS,Melocoton en almibar,68,0.4,16.5,0.1,0,Melocoton en almibar
FRUTAS,Melon,53,0.9,12.4,0.1,0,Melon
FRUTAS,Membrillo,99,0.4,8.3,0.5,0,Membrillo
FRUTAS,Moras,41,1.2,7.2,1,0,Moras
FRUTAS,piña en su jugo,42.8,0.4,13,0.2,0,piña en su jugo 35 gr rodaja
FRUTAS,Piña lata,84,0.4,20.2,0.2,0,Piña lata
FRUTAS,paraguaya,50,0.9,10.2,0.1,0,paraguaya 135 gr
FRUTAS,Pasas,278,2.5,66.2,0.6,0,Pasas
ZUMOS DE FRUTAS,Promedio,52,0.4,11.9,0.3,0,Promedio (1vaso=200ml)
ZUMOS DE FRUTAS,Limon,31,0.4,7.2,0.1,0,Limon
ZUMOS DE FRUTAS,Manzana,47,0.1,11.8,0,0,Manzana
ZUMOS DE FRUTAS,Naranja natural,46,0.7,10.7,0.2,0,Naranja natural (1 vaso=200m)
ZUMOS DE FRUTAS,Naranja envasado,48,0.5,10.4,0.5,0,Naranja envasado
ZUMOS DE FRUTAS,Piña,51,0.4,12.1,0.1,0,Piña
ZUMOS DE FRUTAS,Uvas,69,0.2,17,0,0,Uvas
CONFITURAS Y MERMELADAS,C.frambuesa,247,0.6,61.3,0,0,C.frambuesa
CONFITURAS Y MERMELADAS,C.fresa,234,0.4,58.2,0,0,C.fresa
CONFITURAS Y MERMELADAS,C.Naranja,243,0.4,60.4,0,0,C.Naranja
CONFITURAS Y MERMELADAS,M.Albaricoque,205,0.5,50.5,0.1,0,M.Albaricoque
CONFITURAS Y MERMELADAS,M.Melocoton,202,0.4,50,0.1,0,M.Melocoton
FRUTOS SECOS,Almendras,554,18.4,9.1,54.1,0,Almendras (3-5 gr unidad)
FRUTOS SECOS,Almendras garrapiñadas,499,9.4,54.4,27.1,0,Almendras garrapiñadas
FRUTOS SECOS,Anacardo,536,17.5,30.5,42.2,0,Anacardo
FRUTOS SECOS,Avellana,603,12,11.4,61.6,0,Avellana
FRUTOS SECOS,Cacaguetes,556,25.6,13.4,49.4,0,Cacaguetes
FRUTOS SECOS,Promedio frutos secos,593,15.9,16.9,51.4,0,Promedio frutos secos
FRUTOS SECOS,Nueces,622,14.4,12.1,62.5,0,Nueces
